Time,Day,Hour,Min,10->11, Event, Episode No, Duration, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI,,hist, Lane Volume(vphpl),Speed (mph),Density (vphpl), CumuFlow, TTI Diff, Flow Diff
17140,11,21,40,,0,0,0,273.600006,62,3.41,84720.07031,104.838707,,,265.759979,61.476665,3.255,86343.67188,-0.957153,7.840027
17145,11,21,45,,0,0,0,252,61.799999,3.13,84972.07031,105.177994,,,261.279999,61.603333,3.245,86604.96094,-0.394814,-9.279999
17150,11,21,50,,0,0,0,235.199997,61.900002,2.89,85207.27344,105.008072,,,257.919983,61.533329,3.219666,86862.88281,-0.685616,-22.719986
17155,11,21,55,,0,0,0,218.399994,62.299999,2.65,85425.67188,104.33387,,,238.399963,61.539989,2.965,87101.28906,-1.351257,-19.999969
17160,11,22,0,,0,0,0,232.800003,61.099998,3.11,85658.46875,106.38298,,,235.440002,61.536667,2.948,87336.71875,0.696381,-2.639999
17165,11,22,5,,0,0,0,218.399994,61.099998,2.76,85876.86719,106.38298,,,233.679977,61.413338,2.931667,87570.40625,0.478561,-15.279984
17170,11,22,10,,0,0,0,237.600006,61.5,2.99,86114.46875,105.691055,,,236.880051,61.423332,2.984,87807.28906,-0.196747,0.719955
17175,11,22,15,,0,0,0,228,62.200001,2.76,86342.46875,104.50161,,,229.199997,61.42667,2.84,88036.48438,-1.386047,-1.199997
17180,11,22,20,,0,0,0,211.199997,62.599998,2.57,86553.67188,103.83387,,,216.320007,61.523335,2.689334,88252.80469,-1.895432,-5.12001
17185,11,22,25,,0,0,0,182.399994,62,2.4,86736.07031,104.838707,,,223.12001,61.959995,2.724666,88475.90625,-0.125183,-40.720016
17190,11,22,30,,0,0,0,211.199997,62.099998,2.64,86947.27344,104.669891,,,213.52002,62.036678,2.638333,88689.44531,-0.159775,-2.320023
17195,11,22,35,,0,0,0,182.399994,62.400002,2.15,87129.67188,104.166664,,,206.800018,62.043331,2.538666,88896.24219,-0.663368,-24.400024
17200,11,22,40,,0,0,0,194.399994,61.299999,2.41,87324.07031,106.035889,,,215.759979,61.973335,2.644666,89112,1.085045,-21.359985
17205,11,22,45,,0,0,0,213.600006,63.400002,2.45,87537.67188,102.523659,,,196.88002,62.320004,2.372334,89308.875,-1.837105,16.719986
17210,11,22,50,,0,0,0,194.399994,63,2.3,87732.07031,103.174606,,,186.559998,62.383339,2.303333,89495.45313,-1.06929,7.839996
17215,11,22,55,,0,0,0,136.800003,62.200001,1.67,87868.86719,104.50161,,,156.639984,62.403336,1.905,89652.07031,0.287018,-19.839981
17220,11,23,0,,0,0,0,134.399994,63.400002,1.65,88003.26563,102.523659,,,148.799988,62.619995,1.786333,89800.88281,-1.332077,-14.399994
17225,11,23,5,,0,0,0,146.399994,64,1.72,88149.66406,101.5625,,,144.959991,62.526665,1.782,89945.84375,-2.454918,1.440002
17230,11,23,10,,0,0,0,163.199997,63.400002,2.01,88312.86719,102.523659,,,148.959991,62.386665,1.807334,90094.80469,-1.721344,14.240005
17235,11,23,15,,0,0,0,132,62.799999,1.65,88444.86719,103.503189,,,124.879997,62.436668,1.55,90219.69531,-0.64782,7.120003
17240,11,23,20,,0,0,0,93.599998,61.700001,1.24,88538.46875,105.348457,,,124.400017,62.603336,1.508667,90344.07031,1.465683,-30.800018
17245,11,23,25,,0,0,0,122.400002,63.400002,1.44,88660.86719,102.523659,,,119.68,62.590012,1.473,90463.76563,-1.385185,2.720001
17250,11,23,30,,0,0,0,103.199997,64,1.11,88764.07031,101.5625,,,107.120003,62.466656,1.334333,90570.89063,-2.559715,-3.920006
17255,11,23,35,,0,0,0,86.400002,63.700001,1.17,88850.46875,102.040817,,,105.439995,62.409996,1.299333,90676.32813,-2.181557,-19.039993
17260,11,23,40,,0,0,0,86.400002,63,1.13,88936.86719,103.174606,,,103.840004,62.110004,1.272333,90780.16406,-1.610252,-17.440002
17265,11,23,45,,0,0,0,81.599998,63,0.9,89018.46875,103.174606,,,91.439995,62.240002,1.130667,90871.60938,-1.381134,-9.839996
17270,11,23,50,,0,0,0,76.800003,62.299999,0.97,89095.26563,104.33387,,,87.200005,62.283329,1.086334,90958.80469,-0.127922,-10.400002
17275,11,23,55,,0,0,0,57.599998,63.700001,0.6,89152.86719,102.040817,,,83.519997,62.523331,1.022667,91042.32031,-2.030769,-25.919998
17280,12,0,0,,0,0,0,48,70.199997,0.61,48,92.592598,,,67.519997,71.019997,0.877667,67.519997,1.066063,-19.519997
17285,12,0,5,,0,0,0,79.199997,70.400002,1.04,127.199997,92.329544,,,73.439987,70.539993,0.933333,140.959991,0.177544,5.76001
17290,12,0,10,,0,0,0,74.400002,68.800003,1.1,201.600006,94.476738,,,66.800011,69.846672,0.856667,207.759995,1.396286,7.599991
17295,12,0,15,,0,0,0,55.200001,66.699997,0.94,256.800018,97.451279,,,55.519997,69.200005,0.694667,263.279968,3.496765,-0.319996
17300,12,0,20,,0,0,0,60,67.900002,0.79,316.800018,95.729012,,,58.240002,68.779999,0.753667,321.52002,1.196732,1.759998
17305,12,0,25,,0,0,0,60,66.5,0.76,376.800018,97.744362,,,56.879997,68.476662,0.748333,378.400024,2.773628,3.120003
17310,12,0,30,,0,0,0,52.799999,67.400002,0.57,429.600006,96.439163,,,51.760006,67.866669,0.679333,430.160004,0.606789,1.039993
17315,12,0,35,,0,0,0,50.400002,64.800003,0.83,480,100.30864,,,45.440006,67.500008,0.621333,475.600006,3.932541,4.959995
17320,12,0,40,,0,0,0,48,65,0.56,528,100,,,50.159992,67.076668,0.643667,525.76001,3.025055,-2.159992
17325,12,0,45,,0,0,0,45.599998,65.599998,0.54,573.599976,99.085365,,,44.559998,66.743332,0.586667,570.320007,1.630608,1.040001
17330,12,0,50,,0,0,0,19.200001,66.099998,0.26,592.799988,98.335854,,,42.480003,66.40667,0.567,612.799927,0.380966,-23.280003
17335,12,0,55,,0,0,0,36,64.599998,0.54,628.799988,100.619194,,,40.240002,66.14666,0.544,653.039917,2.274666,-4.240002
17340,12,1,0,,0,0,0,43.200001,64.300003,0.62,672,101.088646,,,38.640003,65.636665,0.537,691.680054,1.95948,4.559998
17345,12,1,5,,0,0,0,36,65.699997,0.64,708,98.934555,,,38.079998,65.363342,0.527,729.76001,-0.615273,-2.079998
17350,12,1,10,,0,0,0,36,62.700001,0.63,744,103.668259,,,36.960003,64.920006,0.545,766.719971,3.392143,-0.960003
17355,12,1,15,,0,0,0,28.799999,62.200001,0.46,772.799988,104.50161,,,32.000004,65.013321,0.465667,798.719971,4.38559,-3.200005
17360,12,1,20,,0,0,0,33.599998,61.700001,0.5,806.399963,105.348457,,,31.760002,64.419998,0.46,830.480042,4.260033,1.839996
17365,12,1,25,,0,0,0,33.599998,64.699997,0.35,839.999939,100.463684,,,32.720005,63.77,0.452333,863.200012,-1.677383,0.879993
17370,12,1,30,,0,0,0,31.200001,63,0.44,871.199951,103.174606,,,32.799999,63.626659,0.486667,896.000061,0.801361,-1.599998
17375,12,1,35,,0,0,0,21.6,68.099998,0.33,892.799927,95.447876,,,34.240002,63.440002,0.5,930.23999,-7.276871,-12.640001
17380,12,1,40,,0,0,0,26.4,62.200001,0.42,919.199951,104.50161,,,28.799999,63.603329,0.405057,959.0401,2.045036,-2.4
17385,12,1,45,,0,0,0,36,61.599998,0.63,955.199951,105.519485,,,31.040003,63.053329,0.429667,990.080017,2.216995,4.959997
17390,12,1,50,,0,0,0,24,57.299999,0.41,979.199951,113.438049,,,29.599998,62.933334,0.428,1019.680115,9.922508,-5.599998
17395,12,1,55,,0,0,0,26.4,63.299999,0.46,1005.599976,102.685623,,,26.400002,62.796669,0.383009,1046.080078,-1.090919,-0.000002
17400,12,2,0,,0,0,0,40.799999,63.099998,0.59,1046.400024,103.011093,,,26.399996,62.929996,0.367,1072.47998,-0.503464,14.400003
17405,12,2,5,,0,0,0,31.200001,59.599998,0.44,1077.599976,109.060402,,,28.320002,63.203335,0.402333,1100.800049,6.005112,2.879999
17410,12,2,10,,0,0,0,43.200001,60,0.7,1120.799927,108.333336,,,29.440002,62.696663,0.437333,1130.23999,4.442307,13.759998
17415,12,2,15,,0,0,0,28.799999,67.099998,0.24,1149.599976,96.870346,,,32.560001,63.299995,0.465,1162.800049,-6.029716,-3.760002
17420,12,2,20,,0,0,0,45.599998,61.900002,0.8,1195.199951,105.008072,,,31.679996,62.39333,0.467667,1194.480225,0.634254,13.920002
17425,12,2,25,,0,0,0,43.200001,60.200001,0.65,1238.399902,107.973419,,,32.959999,61.793335,0.540667,1227.439941,2.554649,10.240002
17430,12,2,30,,0,0,0,21.6,58.299999,0.58,1259.999878,111.492279,,,35.919998,61.553326,0.565,1263.359985,5.629364,-14.319998
17435,12,2,35,,0,0,0,36,58.299999,0.51,1295.999878,111.492279,,,31.359995,61.266663,0.460333,1294.720215,5.096016,4.640005
17440,12,2,40,,0,0,0,19.200001,58,0.19,1315.199829,112.068962,,,30.559998,61.619995,0.471667,1325.279907,6.237892,-11.359997
17445,12,2,45,,0,0,0,26.4,60.599998,0.45,1341.599854,107.260727,,,33.52,61.470005,0.493333,1358.800049,1.275337,-7.120001
17450,12,2,50,,0,0,0,31.200001,60,0.49,1372.799805,108.333336,,,32.720005,60.349995,0.476333,1391.520142,0.295982,-1.520004
17455,12,2,55,,0,0,0,40.799999,57.200001,0.68,1413.599854,113.63636,,,32.879997,60.533329,0.489667,1424.400024,5.954315,7.920002
17460,12,3,0,,0,0,0,43.200001,59.400002,0.55,1456.799805,109.427605,,,31.68,60.850002,0.471,1456.079956,2.287262,11.52
17465,12,3,5,,0,0,0,38.400002,62.5,0.52,1495.199829,104,,,30.799999,60.646664,0.456556,1486.880127,-3.451988,7.600002
17470,12,3,10,,0,0,0,48,60,0.46,1543.199829,108.333336,,,28.559999,60.553333,0.425423,1515.440063,0.532326,19.440001
17475,12,3,15,,0,0,0,0,63.5,0,1543.199829,102.362206,,,22.320002,61.436661,0.321036,1537.760132,-3.692894,-22.320002
17480,12,3,20,,0,0,0,4.8,56.599998,0.13,1547.999878,114.840996,,,20.559999,61.359993,0.286586,1558.32019,8.602417,-15.759999
17485,12,3,25,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,18.880001,62.346657,0.256667,1577.200073,-1.76371,-18.880001
17490,12,3,30,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,14.16,62.516666,0.196,1591.360107,-1.510933,-14.16
17495,12,3,35,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,13.679999,63.09,0.189,1605.040161,-0.516243,-13.679999
17500,12,3,40,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,14.960001,62.896664,0.218333,1620.000244,-0.81588,-14.960001
17505,12,3,45,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,14.559999,62.98666,0.187,1634.560303,-0.676277,-14.559999
17510,12,3,50,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,13.52,62.526665,0.181,1648.080078,-1.474785,-13.52
17515,12,3,55,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,14.24,62.726662,0.21,1662.32019,-1.135086,-14.24
17520,12,4,0,,0,0,0,0,63.299999,0,1547.999878,102.685623,,,20.24,62.060001,0.297068,1682.560181,-2.278236,-20.24
17525,12,4,5,,0,0,0,38.400002,65.400002,0.39,1586.399902,99.388374,,,38.960003,63.030003,0.513,1721.52002,-3.910576,-0.560001
17530,12,4,10,,0,0,0,69.599998,63.400002,1.11,1655.999878,102.523659,,,46.559998,62.949993,0.611,1768.0802,-0.887032,23.040001
17535,12,4,15,,0,0,0,88.800003,61.5,1.15,1744.799927,105.691055,,,58.879997,62.506664,0.825333,1826.960083,1.428734,29.920006
17540,12,4,20,,0,0,0,81.599998,63.599998,0.96,1826.399902,102.201263,,,72.239998,62.676662,0.979333,1899.199951,-1.658058,9.360001
17545,12,4,25,,0,0,0,112.800003,62.700001,1.47,1939.199951,103.668259,,,80.319984,62.449993,1.097667,1979.519897,-0.554802,32.480019
17550,12,4,30,,0,0,0,103.199997,63.299999,1.35,2042.399902,102.685623,,,96.319992,61.843334,1.270666,2075.840088,-2.580879,6.880005
17555,12,4,35,,0,0,0,115.199997,61.299999,1.67,2157.599854,106.035889,,,117.68,61.636662,1.559,2193.52002,0.402359,-2.480003
17560,12,4,40,,0,0,0,141.600006,61.799999,1.92,2299.199951,105.177994,,,128.319992,61.896667,1.707,2321.839844,0.02301,13.280014
17565,12,4,45,,0,0,0,153.600006,62.5,1.86,2452.800049,104,,,135.679993,61.656673,1.784667,2457.519775,-1.556183,17.920013
17570,12,4,50,,0,0,0,182.399994,61.200001,2.33,2635.199951,106.209152,,,151.360016,60.746662,2.023,2608.879639,-0.976341,31.039978
17575,12,4,55,,0,0,0,182.399994,62.700001,2.19,2817.599854,103.668259,,,171.519974,61.216667,2.242333,2780.399902,-2.710045,10.88002
17580,12,5,0,,0,0,0,168,61.200001,2.11,2985.599854,106.209152,,,173.11998,60.616665,2.263,2953.52002,-1.202324,-5.11998
17585,12,5,5,,0,0,0,182.399994,60.799999,2.45,3167.999756,106.907898,,,183.040009,60.133327,2.416,3136.559814,-1.378082,-0.640015
17590,12,5,10,,0,0,0,240,60.799999,3.08,3407.999756,106.907898,,,212.960007,59.936665,2.832,3349.520264,-1.797508,27.039993
17595,12,5,15,,0,0,0,249.600006,60.700001,3.21,3657.599854,107.084015,,,240.080032,59.66333,3.179,3589.600098,-2.114388,9.519974
17600,12,5,20,,0,0,0,297.600006,60.200001,3.97,3955.199951,107.973419,,,257.200012,59.636662,3.393666,3846.800293,-1.326492,40.399994
17605,12,5,25,,0,0,0,297.600006,60.400002,3.75,4252.799805,107.615891,,,273.759979,59.510002,3.574667,4120.560547,-1.940056,23.840027
17610,12,5,30,,0,0,0,324,60.700001,3.96,4576.799805,107.084015,,,292.799988,59.52,3.794666,4413.360352,-2.45121,31.200012
17615,12,5,35,,0,0,0,374.399994,60.900002,4.82,4951.199707,106.732346,,,325.840027,59.629997,4.209667,4739.199707,-2.593651,48.559967
17620,12,5,40,,0,0,0,384,60.200001,4.89,5335.199707,107.973419,,,357.200012,59.399998,4.677,5096.400391,-1.779724,26.799988
17625,12,5,45,,0,0,0,429.600006,59.299999,5.71,5764.799805,109.612144,,,385.440002,59.066662,5.103999,5481.839355,-0.793983,44.160004
17630,12,5,50,,0,0,0,408,58.700001,5.56,6172.799805,110.732536,,,386.639923,58.656673,5.199,5868.47998,-0.496689,21.360077
17635,12,5,55,,0,0,0,489.600006,58.799999,6.360001,6662.399902,110.54422,,,419.440033,58.279991,5.676667,6287.919434,-1.436668,70.159973
17640,12,6,0,,0,0,0,429.600006,58.700001,5.68,7092,110.732536,,,430.720001,57.873329,5.915,6718.640625,-2.159668,-1.119995
17645,12,6,5,,0,0,0,470.399994,59.099998,6.11,7562.399902,109.983086,,,451.680054,57.263329,6.276333,7170.319336,-4.218323,18.71994
17650,12,6,10,,0,0,0,537.599976,58.700001,7.05,8100,110.732536,,,466.560028,56.539997,6.522667,7636.880371,-4.918823,71.039948
17655,12,6,15,,0,0,0,571.200012,57.099998,7.87,8671.200195,113.835381,,,494.160065,55.816658,6.966,8131.041016,-3.298187,77.039948
17660,12,6,20,,0,0,0,530.400024,55.400002,7.72,9201.600586,117.328514,,,504.799927,54.546673,7.447333,8635.839844,-2.606575,25.600098
17665,12,6,25,,0,0,0,571.200012,54.200001,8.27,9772.800781,119.926201,,,542.559998,52.370007,8.456332,9178.402344,-4.904541,28.640015
17670,12,6,30,,0,0,0,453.600006,53.299999,6.73,10226.40039,121.951218,,,548.480042,50.630005,9.038334,9726.880859,-7.723328,-94.880035
17675,12,6,35,,0,0,0,535.200012,52.299999,7.95,10761.60059,124.282982,,,545.76001,48.646664,9.686666,10272.63965,-11.126305,-10.559998
17680,12,6,40,,0,0,0,597.599976,49.700001,9.82,11359.2002,130.784714,,,574.159973,47.183334,10.263667,10846.79981,-9.578354,23.440002
17685,12,6,45,,0,0,0,576,48.900002,9.25,11935.2002,132.924332,,,580,46.129993,9.907331,11426.79981,-10.281998,-4
17690,12,6,50,,0,0,0,564,45.700001,10.26,12499.2002,142.231949,,,567.920044,45.363338,9.774,11994.71973,-3.158997,-3.920044
17695,12,6,55,,0,0,0,480,46.400002,7.39,12979.2002,140.086197,,,561.839966,45.236671,9.495,12556.56055,-5.579391,-81.839966
17700,12,7,0,,0,0,0,559.200012,47.200001,8.67,13538.40039,137.711868,,,542.319946,45.259998,9.155666,13098.87891,-8.375931,16.880066
17705,12,7,5,,0,0,0,484.799988,48.299999,7.04,14023.2002,134.575577,,,524.799988,45.256664,8.748,13623.67871,-11.739014,-40
17710,12,7,10,,0,0,0,484.799988,50.5,6.710001,14508,128.712875,,,540,44.856663,9.204667,14163.68066,-18.873535,-55.200012
17715,12,7,15,,0,0,0,590.400024,50.299999,8.7,15098.40039,129.224655,,,570.320007,44.120003,9.904,14734,-20.714157,20.080017
17720,12,7,20,,0,0,0,540,50.400002,7.77,15638.40039,128.968246,,,551.360046,42.989998,10.148667,15285.36035,-25.23082,-11.360046
17725,12,7,25,,0,0,0,571.200012,51.200001,8.030001,16209.60059,126.953125,,,575.679932,41.946667,10.785668,15861.04102,-31.4702,-4.479919
17730,12,7,30,,0,0,0,583.200012,50.900002,8.5,16792.80078,127.70137,,,564.479858,40.999996,10.745332,16425.51953,-34.159698,18.720154
17735,12,7,35,,0,0,0,585.599976,48,9.8,17378.40039,135.416672,,,554.880005,40.296669,10.582,16980.40039,-29.26944,30.719971
17740,12,7,40,,0,0,0,590.400024,46.599998,9.83,17968.80078,139.484985,,,555.360046,39.633339,10.641667,17535.76172,-27.677597,35.039978
17745,12,7,45,,0,0,0,633.599976,42.5,12.790001,18602.40039,152.941177,,,555.279968,38.726669,11.219666,18091.04102,-18.87735,78.320007
17750,12,7,50,,0,0,0,585.599976,41,10.93,19188,158.536591,,,548.960022,38.169998,11.078334,18640,-16.721115,36.639954
17755,12,7,55,,0,0,0,556.799988,40.5,10.37,19744.80078,160.49382,,,536.880005,37.866673,11.116667,19176.87891,-18.037811,19.919983
17760,12,8,0,,0,0,0,573.599976,39.799999,10.849999,20318.40039,163.316589,,,554.23999,37.303333,11.64,19731.12109,-19.38353,19.359985
17765,12,8,5,,0,0,0,604.799988,40.099998,10.82,20923.20117,162.094772,,,539.519958,37.166664,11.046665,20270.63867,-21.37999,65.280029
17770,12,8,10,,0,0,0,600,39.299999,11.59,21523.20117,165.394409,,,540.960022,36.246666,11.840667,20811.59766,-23.059097,59.039978
17775,12,8,15,,0,0,0,607.200012,39,11.280001,22130.40039,166.666672,,,531.52002,35.993336,11.304667,21343.11914,-23.467712,75.679993
17780,12,8,20,,0,0,0,583.200012,38.599998,11.190001,22713.59961,168.393784,,,533.759949,35.513332,11.620666,21876.87891,-24.151108,49.440063
17785,12,8,25,,0,0,0,542.400024,36.900002,11.67,23256,176.151749,,,534.080017,34.700001,12.153002,22410.95898,-21.218079,8.320007
17790,12,8,30,,0,0,0,516,35.900002,10.98,23772,181.058487,,,520.319946,34.173332,11.588666,22931.28125,-17.807632,-4.319946
17795,12,8,35,,0,0,0,573.599976,35.599998,11.95,24345.59961,182.584274,,,519.919983,33.740002,11.807002,23451.19727,-19.102661,53.679993
17800,12,8,40,,0,0,0,532.799988,35.700001,10.76,24878.40039,182.07283,,,519.360046,33.883327,11.286001,23970.5625,-18.428284,13.439941
17805,12,8,45,,0,0,0,528,36.400002,9.87,25406.40039,178.571426,,,512.320007,33.773338,11.640334,24482.88086,-23.434677,15.679993
17810,12,8,50,,0,0,0,523.200012,33.799999,13.12,25929.59961,192.307693,,,514.23999,33.666672,11.250667,24997.11914,-8.495438,8.960022
17815,12,8,55,,0,0,0,508.799988,34.900002,10.17,26438.40039,186.246414,,,500.560028,33.903336,10.539001,25497.67969,-11.986313,8.23996
17820,12,9,0,,0,0,0,511.200012,36.599998,9.660001,26949.59961,177.595642,,,486.160034,34.496662,10.151334,25983.8418,-17.223404,25.039978
17825,12,9,5,,0,0,0,552,36.200001,11.16,27501.59961,179.558014,,,456.560059,34.976669,9.408667,26440.40234,-12.523041,95.439941
17830,12,9,10,,0,0,0,492,35.5,10.54,27993.59961,183.098587,,,486.640015,36.366665,9.701334,26927.04102,-2.670242,5.359985
17835,12,9,15,,0,0,0,571.200012,37,10.37,28564.79883,175.675674,,,462.9599,36.91,9.256001,27390.00586,-8.238983,108.240112
17840,12,9,20,,0,0,0,463.200012,36.900002,9.12,29027.99805,176.151749,,,475.52002,36.596668,9.372,27865.52148,-7.871231,-12.320007
17845,12,9,25,,0,0,0,456,35.799999,10.49,29483.99805,181.564255,,,477.839996,36.633327,9.556,28343.36133,-1.655472,-21.839996
17850,12,9,30,,0,0,0,530.400024,34.299999,11.8,30014.39844,189.504379,,,467.919983,37.18,9.075,28811.28125,8.609268,62.480042
17855,12,9,35,,0,0,0,477.600006,33.400002,11.48,30491.99805,194.610764,,,470.000031,37.513332,9.342999,29281.2793,14.90831,7.599976
17860,12,9,40,,0,0,0,487.200012,33.700001,10.48,30979.19727,192.878326,,,486.799988,37.246666,9.924334,29768.07422,11.338318,0.400024
17865,12,9,45,,0,0,0,326.399994,34.799999,6,31305.59766,186.781616,,,462.959961,37.563332,9.828334,30231.04492,5.389786,-136.559967
17870,12,9,50,,0,0,0,348,35.599998,7.16,31653.59766,182.584274,,,468.23996,37.396664,9.656666,30699.27539,1.231659,-120.23996
17875,12,9,55,,0,0,0,511.200012,36.299999,9.86,32164.79688,179.06337,,,472.720032,38.189999,9.132334,31172.00195,1.227692,38.47998
17880,12,10,0,,0,0,0,499.200012,41.200001,7.77,32663.99609,157.766983,,,475.279999,40.556664,8.253332,31647.2793,-9.865402,23.920013
17885,12,10,5,,0,0,0,444,44.900002,6.16,33107.99609,144.766144,,,474.240021,42.150002,8.126001,32121.52148,-17.899445,-30.240021
17890,12,10,10,,0,0,0,468,47.299999,6.76,33575.99609,137.420715,,,465.760101,43.379997,7.917333,32587.28125,-21.604935,2.239899
17895,12,10,15,,0,0,0,429.600006,48,6.2,34005.59766,135.416672,,,441.840027,44.049995,8.120999,33029.11719,-24.037537,-12.240021
17900,12,10,20,,0,0,0,470.399994,48.5,6.95,34475.99609,134.020615,,,446.720032,44.596668,7.989001,33475.83594,-25.344376,23.679962
17905,12,10,25,,0,0,0,511.200012,50.400002,7.64,34987.19531,128.968246,,,460.640015,44.666672,8.179,33936.48047,-31.126205,50.559998
17910,12,10,30,,0,0,0,506.399994,49.5,7.76,35493.59375,131.313126,,,462.720062,44.583336,8.203666,34399.20313,-28.735397,43.679932
17915,12,10,35,,0,0,0,499.200012,49.700001,7.44,35992.79297,130.784714,,,458.000031,44.993336,8.464,34857.19922,-29.694244,41.199982
17920,12,10,40,,0,0,0,499.200012,50.200001,7.24,36491.99219,129.482071,,,473.759979,44.653336,9.100001,35330.95313,-32.639938,25.440033
17925,12,10,45,,0,0,0,484.799988,51,7.18,36976.79297,127.450981,,,459.759949,44.310001,8.463666,35790.72266,-35.938393,25.040039
17930,12,10,50,,0,0,0,458.399994,51,6.47,37435.19141,127.450981,,,454.799957,43.503338,8.672667,36245.51953,-39.746468,3.600037
17935,12,10,55,,0,0,0,504,51.299999,7.27,37939.19141,126.705658,,,474.95993,43.130001,9.488666,36720.47656,-42.978043,29.04007
