agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,cost,travel_time,distance,diff,relative_diff,switched_volume,node_sequence,link_sequence,time_sequence,time_decimal_sequence
858,15,20,1,15,20,p,AM,0,0,21,11,9.0763,0,0,15;22;21;20;,46;69;64;,0830;0838;0842;0850;,510.00;518.73;522.66;530.96;
859,15,20,2,15,20,p,AM,0,0,27,14,15.0969,0,0,15;19;17;16;18;20;,45;58;52;50;56;,0830;0834;0841;0849;0852;0856;,510.00;514.01;521.47;529.40;532.63;536.98;
860,15,21,0,15,21,p,AM,800,0,12.7,5,0,0,0,15;22;21;,46;69;,0830;0838;0842;,510.00;518.73;522.66;
861,15,21,1,15,21,p,AM,0,0,20.3,13,7.6192,0,0,15;19;20;21;,45;59;62;,0830;0834;0841;0850;,510.00;514.01;521.89;530.28;
862,15,22,0,15,22,p,AM,2600,0,8.7,3,0,0,0,15;22;,46;,0830;0838;,510.00;518.73;
863,15,22,1,15,22,p,AM,0,0,19.6,12,10.8696,0,0,15;19;20;22;,45;59;63;,0830;0834;0841;0849;,510.00;514.01;521.89;529.60;
864,15,23,3,15,23,p,AM,373.3,0,21,9,0.0096,0.1704,0.0015,15;14;23;,44;42;,0830;0842;0851;,510.00;522.29;531.01;
865,15,23,0,15,23,p,AM,626.7,0,21,7,0.9121,28.0637,11.1945,15;22;23;,46;70;,0830;0838;0851;,510.00;518.73;531.00;
866,15,23,1,15,23,p,AM,0,0,31.9,16,10.8696,0,0,15;19;20;22;23;,45;59;63;70;,0830;0834;0841;0849;0901;,510.00;514.01;521.89;529.60;541.87;
867,15,23,2,15,23,p,AM,0,0,28.2,10,7.2277,0,0,15;22;21;24;23;,46;69;66;76;,0830;0838;0842;0854;0858;,510.00;518.73;522.66;534.63;538.23;
868,15,24,3,15,24,p,AM,19,0,24.6,11,0.0096,0.0074,0.0005,15;14;23;24;,44;42;73;,0830;0842;0851;0854;,510.00;522.29;531.01;534.64;
869,15,24,0,15,24,p,AM,238.9,0,24.6,8,0.0008,0.0081,0,15;22;21;24;,46;69;66;,0830;0838;0842;0854;,510.00;518.73;522.66;534.63;
870,15,24,2,15,24,p,AM,142.1,0,24.6,9,0.9121,5.3955,3.7967,15;22;23;24;,46;70;73;,0830;0838;0851;0854;,510.00;518.73;531.00;534.63;
871,15,24,1,15,24,p,AM,0,0,35.5,18,10.8696,0,0,15;19;20;22;23;24;,45;59;63;70;73;,0830;0834;0841;0849;0901;0905;,510.00;514.01;521.89;529.60;541.87;545.50;
872,16,1,0,16,1,p,AM,464.9,0,39.9,18,0.0097,0.1129,0.0004,16;8;6;2;1;,47;19;14;3;,0830;0841;0857;0903;0909;,510.00;521.34;537.71;543.85;549.86;
873,16,1,2,16,1,p,AM,0,0,48.1,22,8.2463,0,0,16;10;9;5;4;3;1;,48;26;23;11;8;5;,0830;0852;0857;0907;0909;0914;0918;,510.00;532.28;537.97;547.37;549.75;554.08;558.09;
874,16,1,3,16,1,p,AM,35.1,0,39.8,21,0.0003,0.0002,0.0001,16;18;7;8;6;2;1;,50;54;17;19;14;3;,0830;0833;0835;0841;0857;0903;0909;,510.00;513.24;515.30;521.33;537.71;543.85;549.85;
875,16,1,1,16,1,p,AM,0,0,47.8,33,7.986,0,0,16;18;7;8;9;5;4;3;1;,50;54;17;21;23;11;8;5;,0830;0833;0835;0841;0857;0907;0909;0913;0917;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;553.82;557.83;
876,16,2,0,16,2,p,AM,372.3,0,33.9,12,0.0097,0.1064,0.0004,16;8;6;2;,47;19;14;,0830;0841;0857;0903;,510.00;521.34;537.71;543.85;
877,16,2,2,16,2,p,AM,0,0,54.1,28,20.249,0,0,16;10;9;5;4;3;1;2;,48;26;23;11;8;5;1;,0830;0852;0857;0907;0909;0914;0918;0924;,510.00;532.28;537.97;547.37;549.75;554.08;558.09;564.10;
878,16,2,3,16,2,p,AM,27.7,0,33.8,15,0.0003,0.0002,0.0001,16;18;7;8;6;2;,50;54;17;19;14;,0830;0833;0835;0841;0857;0903;,510.00;513.24;515.30;521.33;537.71;543.85;
879,16,2,1,16,2,p,AM,0,0,53.8,39,19.9887,0,0,16;18;7;8;9;5;4;3;1;2;,50;54;17;21;23;11;8;5;1;,0830;0833;0835;0841;0857;0907;0909;0913;0917;0923;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;553.82;557.83;563.83;
880,16,3,2,16,3,p,AM,23.9,0,43.9,22,0.0465,0.0254,0.0007,16;8;6;2;1;3;,47;19;14;3;2;,0830;0841;0857;0903;0909;0913;,510.00;521.34;537.71;543.85;549.86;553.87;
881,16,3,0,16,3,p,AM,139.7,0,43.9,17,0.0322,0.1027,0.0005,16;8;6;5;4;3;,47;19;15;11;8;,0830;0841;0857;0907;0909;0913;,510.00;521.34;537.71;547.14;549.52;553.85;
882,16,3,5,16,3,p,AM,20.8,0,43.8,26,0.0097,0.0046,0.0001,16;8;9;5;4;3;,47;21;23;11;8;,0830;0841;0857;0907;0909;0913;,510.00;521.34;537.72;547.12;549.50;553.83;
883,16,3,3,16,3,p,AM,0,0,44.1,18,0.2603,0,0,16;10;9;5;4;3;,48;26;23;11;8;,0830;0852;0857;0907;0909;0914;,510.00;532.28;537.97;547.37;549.75;554.08;
884,16,3,4,16,3,p,AM,7,0,43.9,25,0.0368,0.0059,0.0006,16;18;7;8;6;2;1;3;,50;54;17;19;14;3;2;,0830;0833;0835;0841;0857;0903;0909;0913;,510.00;513.24;515.30;521.33;537.71;543.85;549.85;553.86;
885,16,3,6,16,3,p,AM,7.6,0,43.8,20,0.0226,0.0039,0.0003,16;18;7;8;6;5;4;3;,50;54;17;19;15;11;8;,0830;0833;0835;0841;0857;0907;0909;0913;,510.00;513.24;515.30;521.33;537.71;547.13;549.51;553.84;
886,16,3,1,16,3,p,AM,1.1,0,43.8,29,0.0015,0,0,16;18;7;8;9;5;4;3;,50;54;17;21;23;11;8;,0830;0833;0835;0841;0857;0907;0909;0913;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;553.82;
887,16,4,0,16,4,p,AM,643.5,0,39.5,13,0.0322,0.5254,0.0022,16;8;6;5;4;,47;19;15;11;,0830;0841;0857;0907;0909;,510.00;521.34;537.71;547.14;549.52;
888,16,4,4,16,4,p,AM,79.6,0,39.5,22,0.0097,0.0195,0.0006,16;8;9;5;4;,47;21;23;11;,0830;0841;0857;0907;0909;,510.00;521.34;537.72;547.12;549.50;
889,16,4,2,16,4,p,AM,0,0,39.7,14,0.2603,0,0,16;10;9;5;4;,48;26;23;11;,0830;0852;0857;0907;0909;,510.00;532.28;537.97;547.37;549.75;
890,16,4,3,16,4,p,AM,74.3,0,39.5,16,0.0226,0.0425,0.0015,16;18;7;8;6;5;4;,50;54;17;19;15;11;,0830;0833;0835;0841;0857;0907;0909;,510.00;513.24;515.30;521.33;537.71;547.13;549.51;
891,16,4,1,16,4,p,AM,2.6,0,39.5,25,0.0012,0.0001,0,16;18;7;8;9;5;4;,50;54;17;21;23;11;,0830;0833;0835;0841;0857;0907;0909;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;
892,16,5,0,16,5,p,AM,403.2,0,37.1,11,0.0322,0.3502,0.0014,16;8;6;5;,47;19;15;,0830;0841;0857;0907;,510.00;521.34;537.71;547.14;
893,16,5,4,16,5,p,AM,48.1,0,37.1,20,0.0097,0.0125,0.0004,16;8;9;5;,47;21;23;,0830;0841;0857;0907;,510.00;521.34;537.72;547.12;
894,16,5,2,16,5,p,AM,0,0,37.4,12,0.2603,0,0,16;10;9;5;,48;26;23;,0830;0852;0857;0907;,510.00;532.28;537.97;547.37;
895,16,5,3,16,5,p,AM,47,0,37.1,14,0.0226,0.0286,0.001,16;18;7;8;6;5;,50;54;17;19;15;,0830;0833;0835;0841;0857;0907;,510.00;513.24;515.30;521.33;537.71;547.13;
896,16,5,1,16,5,p,AM,1.7,0,37.1,23,0.0012,0.0001,0,16;18;7;8;9;5;,50;54;17;21;23;,0830;0833;0835;0841;0857;0907;,510.00;513.24;515.30;521.33;537.71;547.11;
897,16,6,0,16,6,p,AM,839.1,0,27.7,7,0.0097,0.293,0.001,16;8;6;,47;19;,0830;0841;0857;,510.00;521.34;537.71;
898,16,6,2,16,6,p,AM,0,0,46.8,16,19.0893,0,0,16;10;9;5;6;,48;26;23;12;,0830;0852;0857;0907;0916;,510.00;532.28;537.97;547.37;556.79;
899,16,6,3,16,6,p,AM,60.9,0,27.7,10,0.0003,0.0006,0.0003,16;18;7;8;6;,50;54;17;19;,0830;0833;0835;0841;0857;,510.00;513.24;515.30;521.33;537.71;
900,16,6,1,16,6,p,AM,0,0,46.5,27,18.829,0,0,16;18;7;8;9;5;6;,50;54;17;21;23;12;,0830;0833;0835;0841;0857;0907;0916;,510.00;513.24;515.30;521.33;537.71;547.11;556.53;
901,16,7,0,16,7,p,AM,1400,0,5.3,5,0,0,0,16;18;7;,50;54;,0830;0833;0835;,510.00;513.24;515.30;
902,16,8,0,16,8,p,AM,1964.6,0,11.3,5,0.0097,1.677,0.0062,16;8;,47;,0830;0841;,510.00;521.34;
903,16,8,1,16,8,p,AM,235.4,0,11.3,8,0.0003,0.0058,0.0017,16;18;7;8;,50;54;17;,0830;0833;0835;0841;,510.00;513.24;515.30;521.33;
904,16,9,3,16,9,p,AM,1132,0,27.7,15,0.0097,0.3952,0.0016,16;8;9;,47;21;,0830;0841;0857;,510.00;521.34;537.72;
905,16,9,0,16,9,p,AM,72.1,0,28,7,0.2603,0.6772,0.0437,16;10;9;,48;26;,0830;0852;0857;,510.00;532.28;537.97;
906,16,9,2,16,9,p,AM,0,0,46.5,16,18.8227,0,0,16;8;6;5;9;,47;19;15;13;,0830;0841;0857;0907;0916;,510.00;521.34;537.71;547.14;556.53;
907,16,9,1,16,9,p,AM,195.9,0,27.7,18,0.0003,0.002,0.0004,16;18;7;8;9;,50;54;17;21;,0830;0833;0835;0841;0857;,510.00;513.24;515.30;521.33;537.71;
908,16,10,0,16,10,p,AM,4400,0,22.3,4,2.2347,410.816,82.1631,16;10;,48;,0830;0852;,510.00;532.28;
909,16,10,3,16,10,p,AM,0,0,24.3,10,2.004,0,0,16;17;10;,49;51;,0830;0837;0854;,510.00;517.97;534.28;
910,16,10,2,16,10,p,AM,0,0,73.6,37,51.3603,0,0,16;8;6;2;1;3;12;11;10;,47;19;14;3;2;7;36;32;,0830;0841;0857;0903;0909;0913;0917;0931;0943;,510.00;521.34;537.71;543.85;549.86;553.87;557.89;571.57;583.64;
911,16,10,1,16,10,p,AM,0,0,32.5,20,10.2357,0,0,16;18;20;19;15;10;,50;56;61;57;43;,0830;0833;0837;0845;0849;0902;,510.00;513.24;517.59;525.60;529.62;542.51;
912,16,11,0,16,11,p,AM,1400,0,34.5,9,2.2347,86.33,17.266,16;10;11;,48;27;,0830;0852;0904;,510.00;532.28;544.53;
913,16,11,3,16,11,p,AM,0,0,36.5,15,2.004,0,0,16;17;10;11;,49;51;27;,0830;0837;0854;0906;,510.00;517.97;534.28;546.54;
914,16,11,2,16,11,p,AM,0,0,61.6,32,27.0389,0,0,16;8;6;2;1;3;12;11;,47;19;14;3;2;7;36;,0830;0841;0857;0903;0909;0913;0917;0931;,510.00;521.34;537.71;543.85;549.86;553.87;557.89;571.57;
915,16,11,1,16,11,p,AM,0,0,46.6,31,12.0863,0,0,16;18;7;8;9;5;4;11;,50;54;17;21;23;11;10;,0830;0833;0835;0841;0857;0907;0909;0916;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;556.62;
916,16,12,2,16,12,p,AM,67.2,0,47.9,26,0.0465,0.0654,0.0023,16;8;6;2;1;3;12;,47;19;14;3;2;7;,0830;0841;0857;0903;0909;0913;0917;,510.00;521.34;537.71;543.85;549.86;553.87;557.89;
917,16,12,0,16,12,p,AM,26.2,0,48.1,15,0.2523,0.1383,0.0123,16;10;11;12;,48;27;33;,0830;0852;0904;0918;,510.00;532.28;544.53;558.10;
918,16,12,4,16,12,p,AM,449.6,0,47.9,21,0.0322,0.3029,0.0016,16;8;6;5;4;3;12;,47;19;15;11;8;7;,0830;0841;0857;0907;0909;0913;0917;,510.00;521.34;537.71;547.14;549.52;553.85;557.88;
919,16,12,6,16,12,p,AM,32.7,0,47.9,30,0.0097,0.0066,0.0005,16;8;9;5;4;3;12;,47;21;23;11;8;7;,0830;0841;0857;0907;0909;0913;0917;,510.00;521.34;537.72;547.12;549.50;553.83;557.85;
920,16,12,3,16,12,p,AM,0,0,48.1,22,0.2603,0,0,16;10;9;5;4;3;12;,48;26;23;11;8;7;,0830;0852;0857;0907;0909;0914;0918;,510.00;532.28;537.97;547.37;549.75;554.08;558.10;
921,16,12,7,16,12,p,AM,0,0,47.9,24,0.0226,0,0,16;18;7;8;6;5;4;3;12;,50;54;17;19;15;11;8;7;,0830;0833;0835;0841;0857;0907;0909;0913;0917;,510.00;513.24;515.30;521.33;537.71;547.13;549.51;553.84;557.87;
922,16,12,1,16,12,p,AM,7.4,0,47.8,33,0.0012,0.0002,0,16;18;7;8;9;5;4;3;12;,50;54;17;21;23;11;8;7;,0830;0833;0835;0841;0857;0907;0909;0913;0917;,510.00;513.24;515.30;521.33;537.71;547.11;549.49;553.82;557.84;
923,16,12,5,16,12,p,AM,116.8,0,48,23,0.1661,0.4055,0.0081,16;18;20;21;24;13;12;,50;56;62;66;74;38;,0830;0833;0837;0845;0857;0914;0918;,510.00;513.24;517.59;525.98;537.95;554.98;558.01;
924,16,13,2,16,13,p,AM,0,0,50.9,29,5.9353,0,0,16;8;6;2;1;3;12;13;,47;19;14;3;2;7;37;,0830;0841;0857;0903;0909;0913;0917;0920;,510.00;521.34;537.71;543.85;549.86;553.87;557.89;560.92;
925,16,13,0,16,13,p,AM,0,0,51.1,18,6.141,0,0,16;10;11;12;13;,48;27;33;37;,0830;0852;0904;0918;0921;,510.00;532.28;544.53;558.10;561.12;
926,16,13,4,16,13,p,AM,0,0,50.9,24,5.921,0,0,16;8;6;5;4;3;12;13;,47;19;15;11;8;7;37;,0830;0841;0857;0907;0909;0913;0917;0920;,510.00;521.34;537.71;547.14;549.52;553.85;557.88;560.90;
927,16,13,3,16,13,p,AM,0,0,51.1,25,6.1491,0,0,16;10;9;5;4;3;12;13;,48;26;23;11;8;7;37;,0830;0852;0857;0907;0909;0914;0918;0921;,510.00;532.28;537.97;547.37;549.75;554.08;558.10;561.13;
928,16,13,5,16,13,p,AM,600,0,45,20,0,0,0,16;18;20;21;24;13;,50;56;62;66;74;,0830;0833;0837;0845;0857;0914;,510.00;513.24;517.59;525.98;537.95;554.98;
929,16,13,1,16,13,p,AM,0,0,48.2,22,3.2496,0,0,16;18;20;22;23;24;13;,50;56;63;70;73;74;,0830;0833;0837;0845;0857;0901;0918;,510.00;513.24;517.59;525.30;537.57;541.20;558.23;
930,16,14,3,16,14,p,AM,0,0,47.3,15,15.5364,0,0,16;10;15;14;,48;28;44;,0830;0852;0905;0917;,510.00;532.28;545.04;557.34;
931,16,14,0,16,14,p,AM,644,0,31.8,12,1.5529,32.6046,8.8602,16;17;19;15;14;,49;53;57;44;,0830;0837;0845;0849;0901;,510.00;517.97;525.48;529.51;541.80;
932,16,14,4,16,14,p,AM,56,0,31.9,19,0.1137,0.2003,0.0083,16;18;20;19;15;14;,50;56;61;57;44;,0830;0833;0837;0845;0849;0901;,510.00;513.24;517.59;525.60;529.62;541.91;
933,16,14,1,16,14,p,AM,0,0,36.3,20,4.4873,0,0,16;18;20;22;23;14;,50;56;63;70;71;,0830;0833;0837;0845;0857;0906;,510.00;513.24;517.59;525.30;537.57;546.29;
934,16,14,2,16,14,p,AM,0,0,40.9,23,9.0997,0,0,16;18;20;21;22;15;14;,50;56;62;65;67;44;,0830;0833;0837;0845;0849;0858;0910;,510.00;513.24;517.59;525.98;529.91;538.61;550.90;
935,16,15,3,16,15,p,AM,0,0,35,10,15.5364,0,0,16;10;15;,48;28;,0830;0852;0905;,510.00;532.28;545.04;
936,16,15,0,16,15,p,AM,1058.5,0,19.5,7,1.5529,87.9102,24.9163,16;17;19;15;,49;53;57;,0830;0837;0845;0849;,510.00;517.97;525.48;529.51;
937,16,15,1,16,15,p,AM,141.5,0,19.6,14,0.1137,0.8249,0.0232,16;18;20;19;15;,50;56;61;57;,0830;0833;0837;0845;0849;,510.00;513.24;517.59;525.60;529.62;
938,16,15,2,16,15,p,AM,0,0,28.6,18,9.0997,0,0,16;18;20;21;22;15;,50;56;62;65;67;,0830;0833;0837;0845;0849;0858;,510.00;513.24;517.59;525.98;529.91;538.61;
939,16,17,0,16,17,p,AM,2800,0,8,2,0,0,0,16;17;,49;,0830;0837;,510.00;517.97;
940,16,17,1,16,17,p,AM,0,0,48.8,28,40.8477,0,0,16;18;20;19;15;10;17;,50;56;61;57;43;30;,0830;0833;0837;0845;0849;0902;0918;,510.00;513.24;517.59;525.60;529.62;542.51;558.82;
941,16,18,0,16,18,p,AM,500,0,3.2,3,0,0,0,16;18;,50;,0830;0833;,510.00;513.24;
942,16,19,0,16,19,p,AM,1157.4,0,15.5,4,1.5529,122.2204,34.3193,16;17;19;,49;53;,0830;0837;0845;,510.00;517.97;525.48;
943,16,19,1,16,19,p,AM,142.6,0,15.6,11,0.1137,1.0472,0.0317,16;18;20;19;,50;56;61;,0830;0833;0837;0845;,510.00;513.24;517.59;525.60;
944,16,20,0,16,20,p,AM,1600,0,7.6,7,0,0,0,16;18;20;,50;56;,0830;0833;0837;,510.00;513.24;517.59;
945,16,21,1,16,21,p,AM,600,0,16,13,0,0,0,16;18;20;21;,50;56;62;,0830;0833;0837;0845;,510.00;513.24;517.59;525.98;
946,16,21,0,16,21,p,AM,0,0,32.2,12,16.1887,0,0,16;17;19;15;22;21;,49;53;57;46;69;,0830;0837;0845;0849;0858;0902;,510.00;517.97;525.48;529.51;538.24;542.17;
947,16,22,3,16,22,p,AM,0,0,43.8,13,28.4747,0,0,16;10;15;22;,48;28;46;,0830;0852;0905;0913;,510.00;532.28;545.04;553.78;
948,16,22,1,16,22,p,AM,1200,0,15.3,12,0,0,0,16;18;20;22;,50;56;63;,0830;0833;0837;0845;,510.00;513.24;517.59;525.30;
949,16,22,0,16,22,p,AM,0,0,28.2,10,12.9383,0,0,16;17;19;15;22;,49;53;57;46;,0830;0837;0845;0849;0858;,510.00;517.97;525.48;529.51;538.24;
950,16,22,2,16,22,p,AM,0,0,19.9,15,4.6141,0,0,16;18;20;21;22;,50;56;62;65;,0830;0833;0837;0845;0849;,510.00;513.24;517.59;525.98;529.91;
951,16,23,3,16,23,p,AM,0,0,56,17,28.4747,0,0,16;10;15;22;23;,48;28;46;70;,0830;0852;0905;0913;0926;,510.00;532.28;545.04;553.78;566.05;
952,16,23,1,16,23,p,AM,500,0,27.6,16,0,0,0,16;18;20;22;23;,50;56;63;70;,0830;0833;0837;0845;0857;,510.00;513.24;517.59;525.30;537.57;
953,16,23,0,16,23,p,AM,0,0,40.5,14,12.9383,0,0,16;17;19;15;22;23;,49;53;57;46;70;,0830;0837;0845;0849;0858;0910;,510.00;517.97;525.48;529.51;538.24;550.51;
954,16,23,2,16,23,p,AM,0,0,31.5,18,3.9773,0,0,16;18;20;21;24;23;,50;56;62;66;76;,0830;0833;0837;0845;0857;0901;,510.00;513.24;517.59;525.98;537.95;541.55;
955,16,24,2,16,24,p,AM,300,0,28,16,0,0,0,16;18;20;21;24;,50;56;62;66;,0830;0833;0837;0845;0857;,510.00;513.24;517.59;525.98;537.95;
956,16,24,3,16,24,p,AM,0,0,59.7,19,31.7243,0,0,16;10;15;22;23;24;,48;28;46;70;73;,0830;0852;0905;0913;0926;0929;,510.00;532.28;545.04;553.78;566.05;569.68;
957,16,24,1,16,24,p,AM,0,0,31.2,18,3.2496,0,0,16;18;20;22;23;24;,50;56;63;70;73;,0830;0833;0837;0845;0857;0901;,510.00;513.24;517.59;525.30;537.57;541.20;
958,16,24,0,16,24,p,AM,0,0,44.1,15,16.1887,0,0,16;17;19;15;22;21;24;,49;53;57;46;69;66;,0830;0837;0845;0849;0858;0902;0914;,510.00;517.97;525.48;529.51;538.24;542.17;554.14;
959,17,1,2,17,1,p,AM,0,0,44.1,27,2.0097,0,0,17;10;11;4;3;1;,51;27;31;8;5;,0830;0846;0858;0905;0910;0914;,510.00;526.31;538.56;545.79;550.12;554.13;
960,17,1,1,17,1,p,AM,400,0,42.1,26,0,0,0,17;10;9;5;4;3;1;,51;26;23;11;8;5;,0830;0846;0852;0901;0903;0908;0912;,510.00;526.31;532.00;541.40;543.78;548.11;552.12;
961,17,1,0,17,1,p,AM,0,0,47.8,20,5.6612,0,0,17;16;8;6;2;1;,52;47;19;14;3;,0830;0837;0849;0905;0911;0917;,510.00;517.93;529.27;545.64;551.78;557.78;
962,17,1,3,17,1,p,AM,0,0,47.8,23,5.6515,0,0,17;16;18;7;8;6;2;1;,52;50;54;17;19;14;3;,0830;0837;0841;0843;0849;0905;0911;0917;,510.00;517.93;521.16;523.23;529.26;545.63;551.77;557.78;
963,17,2,1,17,2,p,AM,0,0,48.1,32,6.3512,0,0,17;10;9;5;4;3;1;2;,51;26;23;11;8;5;1;,0830;0846;0852;0901;0903;0908;0912;0918;,510.00;526.31;532.00;541.40;543.78;548.11;552.12;558.13;
964,17,2,0,17,2,p,AM,185.9,0,41.8,14,0.0097,0.043,0.0002,17;16;8;6;2;,52;47;19;14;,0830;0837;0849;0905;0911;,510.00;517.93;529.27;545.64;551.78;
965,17,2,2,17,2,p,AM,14.1,0,41.8,17,0.0003,0.0001,0,17;16;18;7;8;6;2;,52;50;54;17;19;14;,0830;0837;0841;0843;0849;0905;0911;,510.00;517.93;521.16;523.23;529.26;545.63;551.77;
966,17,3,3,17,3,p,AM,0,0,40.1,23,2.0097,0,0,17;10;11;4;3;,51;27;31;8;,0830;0846;0858;0905;0910;,510.00;526.31;538.56;545.79;550.12;
967,17,3,1,17,3,p,AM,100,0,38.1,22,0,0,0,17;10;9;5;4;3;,51;26;23;11;8;,0830;0846;0852;0901;0903;0908;,510.00;526.31;532.00;541.40;543.78;548.11;
968,17,3,2,17,3,p,AM,0,0,51.8,24,13.684,0,0,17;16;8;6;2;1;3;,52;47;19;14;3;2;,0830;0837;0849;0905;0911;0917;0921;,510.00;517.93;529.27;545.64;551.78;557.78;561.80;
969,17,3,0,17,3,p,AM,0,0,51.8,19,13.6698,0,0,17;16;8;6;5;4;3;,52;47;19;15;11;8;,0830;0837;0849;0905;0915;0917;0921;,510.00;517.93;529.27;545.64;555.07;557.45;561.78;
970,17,3,4,17,3,p,AM,0,0,46.2,25,8.118,0,0,17;19;15;10;9;5;4;3;,53;57;43;26;23;11;8;,0830;0837;0841;0854;0900;0909;0911;0916;,510.00;517.51;521.53;534.43;540.12;549.52;551.90;556.23;
971,17,4,2,17,4,p,AM,0,0,35.8,19,2.0097,0,0,17;10;11;4;,51;27;31;,0830;0846;0858;0905;,510.00;526.31;538.56;545.79;
972,17,4,1,17,4,p,AM,500,0,33.8,18,0,0,0,17;10;9;5;4;,51;26;23;11;,0830;0846;0852;0901;0903;,510.00;526.31;532.00;541.40;543.78;
973,17,4,0,17,4,p,AM,0,0,47.4,15,13.6698,0,0,17;16;8;6;5;4;,52;47;19;15;11;,0830;0837;0849;0905;0915;0917;,510.00;517.93;529.27;545.64;555.07;557.45;
974,17,4,3,17,4,p,AM,0,0,41.9,21,8.118,0,0,17;19;15;10;9;5;4;,53;57;43;26;23;11;,0830;0837;0841;0854;0900;0909;0911;,510.00;517.51;521.53;534.43;540.12;549.52;551.90;
975,17,5,1,17,5,p,AM,200,0,31.4,16,0,0,0,17;10;9;5;,51;26;23;,0830;0846;0852;0901;,510.00;526.31;532.00;541.40;
976,17,5,2,17,5,p,AM,0,0,38.2,21,6.7574,0,0,17;10;11;4;5;,51;27;31;9;,0830;0846;0858;0905;0908;,510.00;526.31;538.56;545.79;548.16;
977,17,5,0,17,5,p,AM,0,0,45.1,13,13.6698,0,0,17;16;8;6;5;,52;47;19;15;,0830;0837;0849;0905;0915;,510.00;517.93;529.27;545.64;555.07;
978,17,5,3,17,5,p,AM,0,0,39.5,19,8.118,0,0,17;19;15;10;9;5;,53;57;43;26;23;,0830;0837;0841;0854;0900;0909;,510.00;517.51;521.53;534.43;540.12;549.52;
979,17,6,1,17,6,p,AM,0,0,40.8,20,5.1915,0,0,17;10;9;5;6;,51;26;23;12;,0830;0846;0852;0901;0910;,510.00;526.31;532.00;541.40;550.82;
980,17,6,0,17,6,p,AM,465.1,0,35.6,9,0.0097,0.1263,0.0005,17;16;8;6;,52;47;19;,0830;0837;0849;0905;,510.00;517.93;529.27;545.64;
981,17,6,2,17,6,p,AM,34.9,0,35.6,12,0.0003,0.0003,0.0001,17;16;18;7;8;6;,52;50;54;17;19;,0830;0837;0841;0843;0849;0905;,510.00;517.93;521.16;523.23;529.26;545.63;
982,17,7,1,17,7,p,AM,0,0,44.3,24,31.0299,0,0,17;10;9;8;7;,51;26;24;20;,0830;0846;0852;0908;0914;,510.00;526.31;532.00;548.27;554.26;
983,17,7,0,17,7,p,AM,1000,0,13.2,7,0,0,0,17;16;18;7;,52;50;54;,0830;0837;0841;0843;,510.00;517.93;521.16;523.23;
984,17,8,0,17,8,p,AM,1272.6,0,19.3,7,0.0097,0.6392,0.0023,17;16;8;,52;47;,0830;0837;0849;,510.00;517.93;529.27;
985,17,8,1,17,8,p,AM,0,0,38.3,21,19.008,0,0,17;10;9;8;,51;26;24;,0830;0846;0852;0908;,510.00;526.31;532.00;548.27;
986,17,8,2,17,8,p,AM,127.4,0,19.3,10,0.0003,0.0019,0.0006,17;16;18;7;8;,52;50;54;17;,0830;0837;0841;0843;0849;,510.00;517.93;521.16;523.23;529.26;
987,17,9,1,17,9,p,AM,900,0,22,11,0,0,0,17;10;9;,51;26;,0830;0846;0852;,510.00;526.31;532.00;
988,17,9,0,17,9,p,AM,0,0,35.9,9,13.8978,0,0,17;16;10;9;,52;48;26;,0830;0837;0900;0905;,510.00;517.93;540.21;545.90;
989,17,9,2,17,9,p,AM,0,0,30.1,14,8.118,0,0,17;19;15;10;9;,53;57;43;26;,0830;0837;0841;0854;0900;,510.00;517.51;521.53;534.43;540.12;
990,17,10,1,17,10,p,AM,3900,0,16.3,8,0,0,0,17;10;,51;,0830;0846;,510.00;526.31;
991,17,10,0,17,10,p,AM,0,0,30.2,6,13.8978,0,0,17;16;10;,52;48;,0830;0837;0900;,510.00;517.93;540.21;
992,17,10,2,17,10,p,AM,0,0,24.4,11,8.118,0,0,17;19;15;10;,53;57;43;,0830;0837;0841;0854;,510.00;517.51;521.53;534.43;
993,17,11,2,17,11,p,AM,1000,0,28.6,13,0,0,0,17;10;11;,51;27;,0830;0846;0858;,510.00;526.31;538.56;
994,17,11,0,17,11,p,AM,0,0,42.5,11,13.8978,0,0,17;16;10;11;,52;48;27;,0830;0837;0900;0912;,510.00;517.93;540.21;552.46;
995,17,11,3,17,11,p,AM,0,0,36.7,16,8.118,0,0,17;19;15;10;11;,53;57;43;27;,0830;0837;0841;0854;0906;,510.00;517.51;521.53;534.43;546.68;
996,17,11,1,17,11,p,AM,0,0,36.8,14,8.2262,0,0,17;19;15;14;11;,53;57;44;40;,0830;0837;0841;0853;0906;,510.00;517.51;521.53;533.83;546.79;
997,17,12,5,17,12,p,AM,480.5,0,42.1,19,0,0,0,17;10;11;12;,51;27;33;,0830;0846;0858;0912;,510.00;526.31;538.56;552.13;
998,17,12,3,17,12,p,AM,0,0,44.1,27,2.0177,0,0,17;10;11;4;3;12;,51;27;31;8;7;,0830;0846;0858;0905;0910;0914;,510.00;526.31;538.56;545.79;550.12;554.14;
